rank,name,source,weighted_rms_db,weighted_mae_db,shape_correlation,rms_1_6k_db,rms_6_8k_db,rms_8_10k_db,rms_10_12k_db,coverage_hz,path
1,Shuoer Cadenza 4,Jaytiss,0.7156898962804453,0.5832447657692144,0.9481683985817474,0.6455473889016825,0.9072180949510137,1.288295221646932,0.8358971172437744,20.0-19955.5,measurements/Jaytiss/data/in-ear/Shuoer Cadenza 4.csv
2,ThieAudio Hype 4,Jaytiss,0.8328609285220708,0.6798882452790167,0.9248047614109163,0.7465474214886765,0.587534890148221,1.9235848378547016,1.5376048056636484,20.0-19955.5,measurements/Jaytiss/data/in-ear/ThieAudio Hype 4.csv
3,ThieAudio Hype 10,Jaytiss,0.9610430041173913,0.6956346301967942,0.8290973004869778,0.8193747003706843,1.2774294254245404,1.5835486110880628,2.6440564558252118,20.0-19955.5,measurements/Jaytiss/data/in-ear/ThieAudio Hype 10.csv
4,Juzear x Z Reviews Defiant,Jaytiss,1.008156652850038,0.6255882217902519,0.8754248136806649,0.6646268626584786,1.7688589440544638,1.5428604296312376,4.299092061549733,20.0-19955.5,measurements/Jaytiss/data/in-ear/Juzear x Z Reviews Defiant.csv
5,Shozy P20,Jaytiss,1.0284497594012785,0.6598385089843263,0.8434306010468069,0.6165427878806135,1.9467511039709047,2.848286248569415,1.426701652914203,20.0-19955.5,measurements/Jaytiss/data/in-ear/Shozy P20.csv
6,Juzear 61T,Jaytiss,1.0516266261398626,0.5235812543246637,0.7353113899786329,0.34630379478042767,1.7810265979067328,2.332801887739835,6.009441988679854,20.0-19955.5,measurements/Jaytiss/data/in-ear/Juzear 61T.csv
7,Xenns Mangird Top Pro,Jaytiss,1.0951468913172844,0.862795782462933,0.9230903093582083,1.0476213142811297,0.9161944474523488,1.5536350288858438,2.5617808068342836,20.0-19955.5,measurements/Jaytiss/data/in-ear/Xenns Mangird Top Pro.csv
8,Sony XBA-N3,Jaytiss,1.1062223339275632,0.760949360735043,0.6595306283036909,0.8891877833823105,0.9273709923295234,1.719398664049108,5.157543788258109,20.0-19955.5,measurements/Jaytiss/data/in-ear/Sony XBA-N3.csv
9,7th Acoustics Supernova,Jaytiss,1.109725904883503,0.820690227720237,0.8699897772498789,0.9986031047454633,1.7463962786684097,1.247145993320165,1.416377761863796,20.0-19955.5,measurements/Jaytiss/data/in-ear/7th Acoustics Supernova.csv
10,ZiiGaat Odyssey,Jaytiss,1.1273361309506897,0.8947167619745494,0.8066509265123336,1.1065886515278083,1.0963515416404481,1.6143035900330287,0.6683873325759561,20.0-19955.5,measurements/Jaytiss/data/in-ear/ZiiGaat Odyssey.csv
11,Tanchjim Kara,Jaytiss,1.130378618281507,0.5501879222721824,0.7583808420597862,0.48242743440258157,1.3165980360873655,1.0247876090807013,8.187842312143651,20.0-19955.5,measurements/Jaytiss/data/in-ear/Tanchjim Kara.csv
12,Yanyin Cannon II,Jaytiss,1.1372033923338114,0.770848073846096,0.7345122892183652,0.9617645148221464,1.218971241582977,1.5516951676296298,4.507589221130444,20.0-19955.5,measurements/Jaytiss/data/in-ear/Yanyin Cannon II.csv
13,Hisenior Mega 5 EST,Jaytiss,1.1492196822201668,0.9172457971175088,0.8828520778079905,1.059324751376218,1.681417638661183,1.429560405440802,0.8749605634660044,20.0-19955.5,measurements/Jaytiss/data/in-ear/Hisenior Mega 5 EST.csv
14,7Hz x Crinacle Zero 2,Jaytiss,1.2019201829338622,0.9007462020719648,0.8715466475697244,1.1678632576457173,1.04545165498675,1.9515900266040498,1.2652838310309773,20.0-19955.5,measurements/Jaytiss/data/in-ear/7Hz x Crinacle Zero 2.csv
15,Elysian Pilgrim,Jaytiss,1.218644286533832,0.8871164159218583,0.7421379624108632,1.025544681236433,0.5648369784488516,3.123918866949232,3.380710487729349,20.0-19955.5,measurements/Jaytiss/data/in-ear/Elysian Pilgrim.csv
16,DUNU Mirai,Jaytiss,1.241070022012796,0.7857287182407791,0.779915128733314,0.8163120392570912,1.1821006537507905,1.210421790066472,7.7490035255699325,20.0-19955.5,measurements/Jaytiss/data/in-ear/DUNU Mirai.csv
17,Shuoer Mystic 8,Jaytiss,1.2476599138340272,0.895380811417676,0.699520232077179,0.8311293175100186,1.2312741621458148,3.1011398244185377,5.670487274760426,20.0-19955.5,measurements/Jaytiss/data/in-ear/Shuoer Mystic 8.csv
18,Kiwi Ears Quintet,Jaytiss,1.249095450714413,0.9612508723406143,0.8565859851907693,1.2062032757809023,1.3833608983456709,1.6352537356567156,1.4778916598067597,20.0-19955.5,measurements/Jaytiss/data/in-ear/Kiwi Ears Quintet.csv
19,DUNU x Gizaudio DaVinci,Jaytiss,1.2712526888611557,0.985560119263666,0.8780370356379116,1.1374119260195203,1.9805623136476567,0.9309756082568673,2.8364227114040896,20.0-19955.5,measurements/Jaytiss/data/in-ear/DUNU x Gizaudio DaVinci.csv
20,Binary Acoustics x Gizaudio Chopin,Jaytiss,1.271810094966949,0.9110866885460184,0.776005210374804,0.9840813909368477,1.225684782798219,1.6349635738290071,6.4423284476608345,20.0-19955.5,measurements/Jaytiss/data/in-ear/Binary Acoustics x Gizaudio Chopin.csv
21,ThieAudio Valhalla,Jaytiss,1.289624193146283,0.8538970435798768,0.8190485730886173,0.7307110685782872,2.486206082943888,2.3571601392799457,5.411978282572095,20.0-19955.5,measurements/Jaytiss/data/in-ear/ThieAudio Valhalla.csv
22,TANGZU BaJie,Jaytiss,1.3221684614162472,0.8986865416414714,0.7731110775873791,1.050369676412387,1.4910809961123934,3.4808166757137746,2.5489702934862613,20.0-19955.5,measurements/Jaytiss/data/in-ear/TANGZU BaJie.csv
23,Moondrop x Crinacle DUSK,Jaytiss,1.338161498112253,1.041355155411945,0.7702569246270945,1.2004868267160398,0.7777514048912831,2.088520288498878,5.005604464166342,20.0-19955.5,measurements/Jaytiss/data/in-ear/Moondrop x Crinacle DUSK.csv
24,Elysian Diva 2023 (red switch),Jaytiss,1.341698430846572,0.9488263050819612,0.8271485750246498,1.1256354151804424,1.7448646587519812,2.9778498140342924,2.0797708945795947,20.0-19955.5,measurements/Jaytiss/data/in-ear/Elysian Diva 2023 (red switch).csv
25,ThieAudio Monarch MKII,Jaytiss,1.3442599696726376,0.8979037092906595,0.7711367396645915,1.1163752818049535,1.2067707231612355,3.0644218965385686,4.036688565691557,20.0-19955.5,measurements/Jaytiss/data/in-ear/ThieAudio Monarch MKII.csv
26,Elysian Diva 2023 (blue switch),Jaytiss,1.3635054402340314,0.8931340006672898,0.8386765086033965,0.9455192522015168,2.2431950324625887,3.4901188584905296,2.7741902000170673,20.0-19955.5,measurements/Jaytiss/data/in-ear/Elysian Diva 2023 (blue switch).csv
27,Shuoer S15,Jaytiss,1.3698344495770625,1.1011137901542754,0.7666494806947785,1.223136706412043,1.7832170600026427,1.8606698553176464,3.450793536146606,20.0-19955.5,measurements/Jaytiss/data/in-ear/Shuoer S15.csv
28,MYER-AUDIO CKLVX SLIIVO SLT6 (off-off),Jaytiss,1.3880715124698844,1.0773481298030527,0.6985970967727697,1.2496309542149755,1.9394475328591816,1.7016851119484162,3.0059690071626277,20.0-19955.5,measurements/Jaytiss/data/in-ear/MYER-AUDIO CKLVX SLIIVO SLT6 (off-off).csv
29,MYER-AUDIO CKLVX SLIIVO SLT6 (on-off),Jaytiss,1.4010878268031688,1.1033971597452785,0.6887075890247624,1.2584114438520138,1.9370654825007811,1.7576659026401575,3.1353056746227774,20.0-19955.5,measurements/Jaytiss/data/in-ear/MYER-AUDIO CKLVX SLIIVO SLT6 (on-off).csv
30,MYER-AUDIO CKLVX SLIIVO SLT6 (on-on),Jaytiss,1.4029296473568968,1.1136824009763733,0.6946202248551274,1.2641686379931953,2.028049070481525,1.6045425646071232,2.878285865885321,20.0-19955.5,measurements/Jaytiss/data/in-ear/MYER-AUDIO CKLVX SLIIVO SLT6 (on-on).csv
31,Punch Audio Martilo,Jaytiss,1.4042440261188291,0.9876453479540646,0.8457722355820836,1.105178514334578,2.157841234649361,3.14519065378179,2.2899379579972177,20.0-19955.5,measurements/Jaytiss/data/in-ear/Punch Audio Martilo.csv
32,MYER-AUDIO CKLVX SLIIVO SLT6 (off-on),Jaytiss,1.4061725583694924,1.0992772590407736,0.6933259053253562,1.260018026700124,2.0948522248446166,1.598634185351334,2.773129763391124,20.0-19955.5,measurements/Jaytiss/data/in-ear/MYER-AUDIO CKLVX SLIIVO SLT6 (off-on).csv
33,ThieAudio Hype 2,Jaytiss,1.414014826174706,1.0499051373411725,0.692808698878452,1.3379379145735166,0.3606885011892695,1.471284959143441,5.388938826777543,20.0-19955.5,measurements/Jaytiss/data/in-ear/ThieAudio Hype 2.csv
34,Truthear x Crinacle Zero RED,Jaytiss,1.4175053502564847,0.8553479014974475,0.7438314806610824,0.7113945788883113,1.927970740866473,1.6925766358133525,9.215454980339292,20.0-19955.5,measurements/Jaytiss/data/in-ear/Truthear x Crinacle Zero RED.csv
35,Tin HiFi T5S,Jaytiss,1.42465212394316,1.0876218097574804,0.8130731021316746,1.1297483468136271,1.887953405107168,3.0868941192771806,3.9242009053452893,20.0-19955.5,measurements/Jaytiss/data/in-ear/Tin HiFi T5S.csv
36,64 Audio Solo,Jaytiss,1.4263475804917878,1.154949276364592,0.7202032011428215,1.1445553179758055,2.513058609918932,2.040480634632138,3.2714838269270397,20.0-19955.5,measurements/Jaytiss/data/in-ear/64 Audio Solo.csv
37,SeeAudio x Crinacle Yume Midnight,Jaytiss,1.428120206313163,0.7776803569179304,0.6559529158110867,0.5456185729064051,3.24710065413066,3.3260440446104402,4.835633422725128,20.0-19955.5,measurements/Jaytiss/data/in-ear/SeeAudio x Crinacle Yume Midnight.csv
38,Elysian Diva 2023 (white switch),Jaytiss,1.4310603845857501,0.9507265948714647,0.8442976765728224,0.9695340430841829,2.761293866048358,3.2045915330668646,2.5014505761918255,20.0-19955.5,measurements/Jaytiss/data/in-ear/Elysian Diva 2023 (white switch).csv
39,Truthear x Crinacle Zero RED (Bass+),Jaytiss,1.4582804813530137,1.028343170267737,0.8033947468878835,0.8512996477345232,3.0683102278646888,1.4306161001573703,6.327675871282982,20.0-19955.5,measurements/Jaytiss/data/in-ear/Truthear x Crinacle Zero RED (Bass+).csv
40,ThieAudio Origin,Jaytiss,1.4727782891603407,1.1970365604831432,0.6686209760929884,1.1633716309369364,2.734593071979011,2.4873174314755797,1.7300563691244089,20.0-19955.5,measurements/Jaytiss/data/in-ear/ThieAudio Origin.csv
41,Padsmith In Ear Monitors,Jaytiss,1.4780145789871788,0.873267908019429,0.7536072605990378,0.8891763258256324,2.3052858465118358,4.54946899868775,3.097766673345844,20.0-19955.5,measurements/Jaytiss/data/in-ear/Padsmith In Ear Monitors.csv
42,Kiwi Ears Astral,Jaytiss,1.4897941749371864,0.9397239890413042,0.6852238012590722,0.9271736013791233,1.4951222109259223,4.086113055099389,6.612875359447777,20.0-19955.5,measurements/Jaytiss/data/in-ear/Kiwi Ears Astral.csv
43,MiM Audio Dark Magician,Jaytiss,1.4916747805243973,1.0396890099266005,0.6560288544774049,1.1953302046247734,1.3636603756738963,2.9750508769162107,5.947637168909997,20.0-19955.5,measurements/Jaytiss/data/in-ear/MiM Audio Dark Magician.csv
44,KEFINE Quatio (black nozzle),Jaytiss,1.5008058275592624,1.0995235366241716,0.7158512642048731,1.283439666177481,1.966758176750355,0.9113169591008825,5.875680331554439,20.0-19955.5,measurements/Jaytiss/data/in-ear/KEFINE Quatio (black nozzle).csv
45,SoftEars Studio 4,Jaytiss,1.521998066572667,0.9691620159290294,0.7509204011764946,0.9442312646046946,0.986433175864118,4.194814595986602,7.453167382072492,20.0-19955.5,measurements/Jaytiss/data/in-ear/SoftEars Studio 4.csv
46,7Hz Salnotes Zero,Jaytiss,1.5395215815736598,1.1303966858593804,0.822871139204594,1.3962228585902494,1.7275069751078174,1.0220068041280248,5.448384397598045,20.0-19955.5,measurements/Jaytiss/data/in-ear/7Hz Salnotes Zero.csv
47,Xenns UP,Jaytiss,1.5429153695197124,0.9435547145984766,0.6751279537345716,1.1287103931485793,0.9073417877573328,4.682649289911832,4.7332651945135895,20.0-19955.5,measurements/Jaytiss/data/in-ear/Xenns UP.csv
48,Canpur CP622B,Jaytiss,1.570598868693532,1.323642773359265,0.7112687148425116,1.4082234840451562,1.6767897059874246,3.103467503820889,2.849195952017806,20.0-19955.5,measurements/Jaytiss/data/in-ear/Canpur CP622B.csv
49,Moondrop Concerto,Jaytiss,1.5751014266662815,0.9528483283432587,0.7627733482929189,0.9598862309914336,1.4581525464382976,3.9290702769499637,8.049316298480754,20.0-19955.5,measurements/Jaytiss/data/in-ear/Moondrop Concerto.csv
50,IO Audio Volare,Jaytiss,1.5941277166394698,1.2718128330397274,0.7802719672065667,1.4533062344293413,1.3043202711413828,2.7157628301974372,4.587614954853468,20.0-19955.5,measurements/Jaytiss/data/in-ear/IO Audio Volare.csv
51,Sennheiser IE 200,Jaytiss,1.604345466594532,1.207241780321824,0.590916435533435,1.4553647585641156,2.022196663938374,2.7024111960033954,2.3839372218513857,20.0-19955.5,measurements/Jaytiss/data/in-ear/Sennheiser IE 200.csv
52,KZ Zenith (on-on-off-off),Jaytiss,1.6111113211238248,1.1382112138455718,0.8294566169007505,1.0730509747937067,2.1975130301378254,3.2078152920997822,7.440765006227055,20.0-19955.5,measurements/Jaytiss/data/in-ear/KZ Zenith (on-on-off-off).csv
53,AFUL Performer 5,Jaytiss,1.6148233941583194,1.147670461087824,0.6013937501760007,1.294361487280749,1.9430994705120217,4.05342283940094,3.1178349934814036,20.0-19955.5,measurements/Jaytiss/data/in-ear/AFUL Performer 5.csv
54,Shuoer Cadenza 12 2024,Jaytiss,1.6177341267243752,1.147077335317285,0.7595895956786839,1.0922376370929026,2.226038007231522,4.357073794916821,4.990547954986908,20.0-19955.5,measurements/Jaytiss/data/in-ear/Shuoer Cadenza 12 2024.csv
55,SoftEars Volume S,Jaytiss,1.627728489869723,1.0555852357954074,0.8368019764614675,0.8405431503056378,3.6217700793447807,2.2678868367948906,6.629510201776637,20.0-19955.5,measurements/Jaytiss/data/in-ear/SoftEars Volume S.csv
56,Lime Ears Maris,Jaytiss,1.6341573524157964,0.9994185095369431,0.7661367939130749,1.5633030208912517,1.2760227323736928,2.9741151621888804,2.242439538577208,20.0-19955.5,measurements/Jaytiss/data/in-ear/Lime Ears Maris.csv
57,"Fatfreq Grand Maestro (blue module, up)",Jaytiss,1.647165994110933,1.1630390539708633,0.9146520237584082,1.3935981158832111,3.1362228635252687,1.4465509926653541,1.5269271814619145,20.0-19955.5,"measurements/Jaytiss/data/in-ear/Fatfreq Grand Maestro (blue module, up).csv"
58,Xenns Mangird Tea Pro 2024,Jaytiss,1.649802560422607,1.2481494462724523,0.756851955119579,1.4316799285291386,2.3004802861477676,2.350607349011516,4.296328805840536,20.0-19955.5,measurements/Jaytiss/data/in-ear/Xenns Mangird Tea Pro 2024.csv
59,64 Audio U4S (m12 Apex module),Jaytiss,1.6547438895759017,1.1061250094468444,0.5306524831950538,1.4676560003283934,2.051877687410019,0.81034450666688,6.071069964885035,20.0-19955.5,measurements/Jaytiss/data/in-ear/64 Audio U4S (m12 Apex module).csv
60,Kiwi Ears KE4,Jaytiss,1.654966180512368,1.3108540595459401,0.6881833977027846,1.614852718069262,1.524999265783282,1.6840701042093094,3.7516001924973095,20.0-19955.5,measurements/Jaytiss/data/in-ear/Kiwi Ears KE4.csv
61,DUNU Talos,Jaytiss,1.6656585897540077,1.2572094999315049,0.8526201021908882,1.5099078917006616,2.5013768224450637,2.1375849673228022,1.8491295429417618,20.0-19955.5,measurements/Jaytiss/data/in-ear/DUNU Talos.csv
62,ARTTI T10 Pro,Jaytiss,1.6747464031669785,1.0913207006466439,0.6812270610551164,1.5132819078398676,1.0816415144334157,1.9971297958023841,6.69036472139808,20.0-19955.5,measurements/Jaytiss/data/in-ear/ARTTI T10 Pro.csv
63,64 Audio U6t (m15 Apex module),Jaytiss,1.679614894281175,1.2630219985195035,0.7119166870590693,1.305979569166995,2.4579103036531724,1.2396420323021342,7.492195515427064,20.0-19955.5,measurements/Jaytiss/data/in-ear/64 Audio U6t (m15 Apex module).csv
64,Elysian Apostle,Jaytiss,1.689305855934872,1.2983852815662862,0.7554741597893055,1.389646561215369,2.124383895344994,3.2749745976619664,5.016361755935938,20.0-19955.5,measurements/Jaytiss/data/in-ear/Elysian Apostle.csv
65,Campfire Audio Moon Rover,Jaytiss,1.689800682242389,1.2007153965902866,0.5444922821223723,1.3064899258057958,2.7823478358979363,3.1359080604139518,4.349351089470231,20.0-19955.5,measurements/Jaytiss/data/in-ear/Campfire Audio Moon Rover.csv
66,Oriveti OH700VB (bass switch on),Jaytiss,1.689953840357866,1.2193303338121126,0.7381098078664203,1.3389509368923307,2.4591842022488364,1.6899461185119806,6.98203297443963,20.0-19955.5,measurements/Jaytiss/data/in-ear/Oriveti OH700VB (bass switch on).csv
67,Simgot Audio EA1000 (gold nozzle),Jaytiss,1.6931828304108651,1.0048958097029268,0.6680374817342306,0.9918340536894321,1.0278128866431697,4.793645587496718,8.587561630677527,20.0-19955.5,measurements/Jaytiss/data/in-ear/Simgot Audio EA1000 (gold nozzle).csv
68,Elysian Annihilator (2023),Jaytiss,1.696339105933611,1.352526218463522,0.83323339375244,1.594366148548331,1.3175277028736652,2.895837842875354,3.9103261479443767,20.0-19955.5,measurements/Jaytiss/data/in-ear/Elysian Annihilator (2023).csv
69,64 Audio Volur,Jaytiss,1.6991008551708575,1.1501418784902577,0.6027105355285667,1.2911033829377863,0.6955842834316259,4.504499581090196,6.60494574366417,20.0-19955.5,measurements/Jaytiss/data/in-ear/64 Audio Volur.csv
70,CCA Polaris (on-on-on-on),Jaytiss,1.7048590120842413,1.1425815024809862,0.7447695156847206,1.1758568514245664,2.088794313278296,3.918774106885596,7.147954174585227,20.0-19955.5,measurements/Jaytiss/data/in-ear/CCA Polaris (on-on-on-on).csv
71,Lime Ears Incognita,Jaytiss,1.706001802276523,0.806541370487074,0.6079836224277825,0.5040221063126754,2.455586306121868,4.766907608124249,9.422423984990038,20.0-19955.5,measurements/Jaytiss/data/in-ear/Lime Ears Incognita.csv
72,64 Audio Volur (m15 Apex module),Jaytiss,1.7074075098130457,1.1414852175070103,0.6424489494425839,1.2894737863106334,1.2463658147333503,4.19857948497429,6.845163370023095,20.0-19955.5,measurements/Jaytiss/data/in-ear/64 Audio Volur (m15 Apex module).csv
73,Fatfreq Scarlet Mini,Jaytiss,1.714268381741458,1.3092788952728858,0.6523407868829129,1.4369821756816532,2.1242932679973436,2.724832195809226,5.810877118251722,20.0-19955.5,measurements/Jaytiss/data/in-ear/Fatfreq Scarlet Mini.csv
74,CVJ Aria,Jaytiss,1.7214614701293562,1.0212092363735084,0.5901335278411244,0.9734659767327041,3.2113633918416324,4.646811603132222,4.401514410943894,20.0-19955.5,measurements/Jaytiss/data/in-ear/CVJ Aria.csv
75,Oriveti OH700VB (bass switch off),Jaytiss,1.727500579942581,1.264803103682941,0.7384498175208897,1.3972174083559885,2.491807195423871,1.624270875816492,6.908431408996163,20.0-19955.5,measurements/Jaytiss/data/in-ear/Oriveti OH700VB (bass switch off).csv
76,ZiiGaat x Fresh Reviews Arete,Jaytiss,1.7485741922991525,1.0806482909034834,0.669408572540197,0.8906302865784702,2.314405642834183,4.89468670748026,8.111475516558746,20.0-19955.5,measurements/Jaytiss/data/in-ear/ZiiGaat x Fresh Reviews Arete.csv
77,CrinEar Meta,Jaytiss,1.7624236308156136,1.3253241308318948,0.8470895650758911,1.3735542167022967,3.3722157167512523,0.9356049473264346,5.3722613822420175,20.0-19955.5,measurements/Jaytiss/data/in-ear/CrinEar Meta.csv
78,Xenns Mangird Tea2,Jaytiss,1.7667518674037659,1.2917115579619325,0.6418915769032544,1.6469300494101402,0.8432038863402402,2.8418162853072966,5.619190709720706,20.0-19955.5,measurements/Jaytiss/data/in-ear/Xenns Mangird Tea2.csv
79,7Hz Sonus,Jaytiss,1.7670590114646862,1.2307196975189036,0.7788859381280839,0.9325956129274374,4.520126953405162,2.2398171308930244,3.983719028593581,20.0-19955.5,measurements/Jaytiss/data/in-ear/7Hz Sonus.csv
80,Moondrop Darksaber,Jaytiss,1.7799048558128425,1.205530201470011,0.7453568064662855,1.2682195958892806,1.5154004438000346,4.784158278412929,6.8694126182113635,20.0-19955.5,measurements/Jaytiss/data/in-ear/Moondrop Darksaber.csv
81,Vision Ears VE10,Jaytiss,1.7829860936409951,1.1701978018905368,0.7632228009596715,1.6042878313262927,2.679159605035489,2.4844197547395037,1.82042024013866,20.0-19955.5,measurements/Jaytiss/data/in-ear/Vision Ears VE10.csv
82,ThieAudio Oracle MKII,Jaytiss,1.7887246512195707,1.2200741058625997,0.5429744047774211,1.3948116273932605,1.306050740227682,3.958290704295953,7.454254700085955,20.0-19955.5,measurements/Jaytiss/data/in-ear/ThieAudio Oracle MKII.csv
83,ThieAudio Oracle,Jaytiss,1.7939315268832816,1.2681743934107488,0.5790782004741054,1.2988293608587693,1.2883303357653,4.348701255340011,7.978425914022087,20.0-19955.5,measurements/Jaytiss/data/in-ear/ThieAudio Oracle.csv
84,SoundPeats Capsule3 Pro+,Jaytiss,1.800806016680248,1.2312929931807144,0.7340925554474358,1.1793628676094599,2.072295395096822,4.354388627959301,8.075789866137134,20.0-19955.5,measurements/Jaytiss/data/in-ear/SoundPeats Capsule3 Pro+.csv
85,Final Audio B3,Jaytiss,1.8026390527158949,1.4000725553795152,0.5368568391624909,1.672849009746886,2.566423849474487,1.7731616092426006,2.8887849611756713,20.0-19955.5,measurements/Jaytiss/data/in-ear/Final Audio B3.csv
86,64 Audio Volur (mX Apex module),Jaytiss,1.8029211312309639,1.1597404153952064,0.6018214793166142,1.328646855016239,0.6539810322282766,4.9337558426676615,7.2385075755476995,20.0-19955.5,measurements/Jaytiss/data/in-ear/64 Audio Volur (mX Apex module).csv
87,Binary Acoustics Dynaquattro,Jaytiss,1.8040738563208731,1.3397237015137735,0.811523136644217,1.742122739096608,1.6182461241836932,2.603918699143501,3.288965603784683,20.0-19955.5,measurements/Jaytiss/data/in-ear/Binary Acoustics Dynaquattro.csv
88,Sennheiser IE 600,Jaytiss,1.8051199540940082,1.223491347498023,0.5162970504350111,1.0981406586178646,2.876835066033358,5.659027851483722,2.4920590441892334,20.0-19955.5,measurements/Jaytiss/data/in-ear/Sennheiser IE 600.csv
89,Moondrop LAN,Jaytiss,1.8284456049829239,1.3650567478558688,0.74771125773668,1.508925371222341,1.0818243659521534,4.113667182539498,6.695712248281763,20.0-19955.5,measurements/Jaytiss/data/in-ear/Moondrop LAN.csv
90,64 Audio Volur (m12 Apex module),Jaytiss,1.8313915206283824,1.11457386888583,0.5844972022423989,1.3281486969436755,0.5304911993656738,5.165179950910704,7.341842053478287,20.0-19955.5,measurements/Jaytiss/data/in-ear/64 Audio Volur (m12 Apex module).csv
91,ZiiGaat x HBB Jupiter,Jaytiss,1.8329715512143638,1.246263449180691,0.6560123730911289,1.0794781465824579,2.058424225631646,5.73326787607053,6.6262359090274,20.0-19955.5,measurements/Jaytiss/data/in-ear/ZiiGaat x HBB Jupiter.csv
92,SWEEAR SR11,Jaytiss,1.835266095690131,1.1328700863804626,0.5876718481312604,0.9088459533814842,1.7070857775641306,5.455650447931741,9.314032070631725,20.0-19955.5,measurements/Jaytiss/data/in-ear/SWEEAR SR11.csv
93,ZiiGaat Luna,Jaytiss,1.8367068554488681,1.3936423878629345,0.49777656773945705,1.2730867498494893,3.223525721948837,3.9043959220950435,5.210368308917373,20.0-19955.5,measurements/Jaytiss/data/in-ear/ZiiGaat Luna.csv
94,Penon Serial,Jaytiss,1.8370735900336534,1.1571729410051428,0.6605319290308836,1.1759361642702266,2.1818434030869422,5.40326321780652,6.242672949684518,20.0-19955.5,measurements/Jaytiss/data/in-ear/Penon Serial.csv
95,Kiwi Ears x HBB Punch,Jaytiss,1.8402202162382022,1.48724338453871,0.619657404353219,1.6726463953599306,1.3646440060174254,3.942988204248155,3.6652537794208233,20.0-19955.5,measurements/Jaytiss/data/in-ear/Kiwi Ears x HBB Punch.csv
96,Kiwi Ears Etude,Jaytiss,1.845259711878545,1.2860119678619546,0.5855123554499747,1.3775240452023738,0.736330864898227,4.27405768532656,8.642037542777738,20.0-19955.5,measurements/Jaytiss/data/in-ear/Kiwi Ears Etude.csv
97,FiiO FD15,Jaytiss,1.8505243776456424,0.979680027914305,0.7343484537795416,0.6538210838502616,2.997721238870962,5.988036859446712,7.2218137183774305,20.0-19955.5,measurements/Jaytiss/data/in-ear/FiiO FD15.csv
98,TANGZU YuXuanJi,Jaytiss,1.8506146791989333,1.1495993082528753,0.7230107503637268,1.085901525192139,3.578675160324223,4.400808167076789,5.3459144120666275,20.0-19955.5,measurements/Jaytiss/data/in-ear/TANGZU YuXuanJi.csv
99,PULA PA02,Jaytiss,1.8562154012259,1.3942260141279066,0.8476710356107551,1.381513772648343,3.363148935236238,4.022733228009773,1.9921365210658633,20.0-19955.5,measurements/Jaytiss/data/in-ear/PULA PA02.csv
100,Moondrop Meteor,Jaytiss,1.857437946395639,0.885392005610224,0.663489931142262,0.6283758341342491,0.768924774902271,6.277976490220652,10.341949781804948,20.0-19955.5,measurements/Jaytiss/data/in-ear/Moondrop Meteor.csv
101,TRI i3 MK3,Jaytiss,1.869396248077517,1.1089827765370353,0.7433456207562334,0.8972964830981645,2.593446010837994,6.129308603284722,6.635543264228065,20.0-19955.5,measurements/Jaytiss/data/in-ear/TRI i3 MK3.csv
102,64 Audio Volur (m20 Apex module),Jaytiss,1.8694328249639074,1.1713863722983653,0.587342759804171,1.3450885150782812,0.6635185743641778,5.320575041891886,7.435615078613489,20.0-19955.5,measurements/Jaytiss/data/in-ear/64 Audio Volur (m20 Apex module).csv
103,Kinera Celest Yaksha,Jaytiss,1.8764435258575565,1.258369883487737,0.7409548485586371,1.2359400672437075,2.0300588718263946,4.929627207662828,7.84480906584922,20.0-19955.5,measurements/Jaytiss/data/in-ear/Kinera Celest Yaksha.csv
104,ZiiGaat x Jays Audio Estrella,Jaytiss,1.8806174543438978,1.3514797101249008,0.7219620885660151,1.781036638133451,2.3576233221164973,2.5496542867152874,1.6412485546464526,20.0-19955.5,measurements/Jaytiss/data/in-ear/ZiiGaat x Jays Audio Estrella.csv
105,AME Radioso,Jaytiss,1.8916829601617384,1.3643616938799064,0.7017286516052604,1.370948619751053,3.217794285176004,4.197320635640626,4.30496926339288,20.0-19955.5,measurements/Jaytiss/data/in-ear/AME Radioso.csv
106,NiceHCK NX8,Jaytiss,1.9017080878979558,1.2537954852567927,0.49448505378985597,1.004281303137176,3.7170502598504696,4.1033210750441205,7.437827833115722,20.0-19955.5,measurements/Jaytiss/data/in-ear/NiceHCK NX8.csv
107,CKLVX 1DD+4BA,Jaytiss,1.90459895901708,1.2800387964815776,0.6514356249362191,1.1189500752891706,2.3947837601131576,5.29415950517641,7.97547676669027,20.0-19955.5,measurements/Jaytiss/data/in-ear/CKLVX 1DD+4BA.csv
108,Truthear Hexa,Jaytiss,1.9054494568477005,1.3049405189240573,0.8318737113732909,1.0706137704546674,4.793921206080405,2.6463617445822067,3.3986427072000915,20.0-19955.5,measurements/Jaytiss/data/in-ear/Truthear Hexa.csv
109,BASN MTPro,Jaytiss,1.9086175238147496,1.3662920976182535,0.8025049382291839,1.5507365891804779,2.2034722058871203,4.2484379747069925,5.341167165126866,20.0-19955.5,measurements/Jaytiss/data/in-ear/BASN MTPro.csv
110,DUNU Vulkan 2,Jaytiss,1.9132293059756358,1.1512129096904382,0.6156793698418297,1.0839157375982955,1.1114285391572112,6.188080467926751,8.427148413499141,20.0-19955.5,measurements/Jaytiss/data/in-ear/DUNU Vulkan 2.csv
